delta,trans_satoshis
17,23.4692720933
15,23.3964620536
18,22.2511360802
18,41.49266464471044
18,30.9800364523
17,30.0965952075
11,34.6405696087
17,34.3109276488
10,30.6845578499
18,27.3534964912
18,18.4711669365
12,17.6360232034
12,20.300410529
18,16.1854955005
14,29.8485372902
17,18.2322893247
10,27.5519006155
10,28.1592663789
16,87.24082876395346
14,17.3763409155
19,88.29267716349061
17,20.9718196734
10,33.1365763421
11,24.1548257316
12,16.294403549393678
19,22.8468757589
16,64.07266387580478
14,26.5639033534
15,18.0786282741
14,22.9502748131
16,29.8848270401
18,28.142465604
11,19.338574222911983
11,26.6915461564
16,21.2706379657
16,24.1987227643
13,30.1841106608
12,28.1351074938
19,30.26942698193934
16,25.3699868493
11,33.7112705296
11,29.5478849262
15,24.7978835844
18,33.06284106425267
17,21.3750522149
13,15.1886256221
12,28.7243736365
18,19.926971401
10,22.5891258895
13,29.2152647384
12,18.5536590406
11,27.4674512447
12,23.4077703172
15,31.234518792
13,30.6652414829
14,32.3287450534
13,23.036530859
19,21.7235978242
15,59.800390572579566
13,23.4860143322
16,28.3041988182
13,34.1367718848
15,17.9050721536
15,21.9023218808
13,35.530090145975805
14,22.7458119874
10,89.62656041234469
18,31.1004905955
15,24.1122784624
11,12.740902419004648
13,15.2766754308
16,17.6449601267
16,55.55495089108723
13,30.4882274577
12,22.7227695982
16,27.7250745551
16,27.4038127052
13,75.9400726580426
12,27.0297923793
16,28.688809118
13,34.9674036335
15,20.3790008244
12,19.8342008908
19,20.376761236
14,23.8011189554
13,28.2105968736
14,23.827411862197554
18,33.5623147109
13,9.793492096351681
13,20.3316873705
15,34.4116985564
18,85.88110272513264
12,24.1437857858
10,74.2951027432304
13,27.4605109368
15,20.2125708226
19,30.3187253824
10,20.394040400197646
18,28.4245554443
18,56.45081513232337
18,26.3050776234
11,19.5508845106
10,16.8570762204
11,25.0005911706
15,21.5404023056
11,34.8250875216
14,18.5518185422
11,24.4226425339
13,55.34824854890366
11,27.0990008273
17,83.9409844991492
19,33.4620838848
10,30.6856182169
10,17.63007597764095
13,15.7108366852
11,24.1102111215
18,15.3611665445
19,31.0938509124
11,17.3615182911
15,18.1147074941
17,39.6309218397724
19,15.5953970677
10,17.9471733562951
18,28.9341299388
12,63.72322421499308
14,18.1449496207
15,25.2576857912
12,20.2235626137
16,27.4602363837
16,34.6404597909
13,19.5665582232
12,28.7058163032
19,24.7834021893
18,23.2740369762
10,19.6948178563
13,27.3809485682
16,17.4632885531
10,16.4117959283
19,29.6771516798
15,5.40247716197707
11,15.2784905138
14,74.08313093770822
14,22.3668277048
17,28.0338563861
15,20.8449881897
19,20.5304837607
18,33.7482062325
10,27.8248570909
19,18.4900296525
11,28.787516907
11,62.52627246674675
16,32.8799607606
15,32.9048753516
18,77.21188245607415
18,28.0644025229
17,23.4397926202
12,30.4785620822
17,34.2910421293
12,33.0775338222
17,26.766137043816553
12,23.8428023106
15,25.0601206031
17,26.8610634648
11,24.0447541897
15,21.7167672172
10,57.115648066049644
12,27.3351804414
14,15.2709754613
11,87.3830170972347
11,23.718137104
14,14.026094857501743
16,24.5711168526
10,26.5869369458
19,31.2495624822
13,26.9368248159
10,15.9876870284
17,22.1788469627
19,33.131405773
13,31.7442685326
15,27.5784481961
18,26.2943791791
18,25.80291249830734
12,20.4035877195
13,17.99351675086885
16,21.0977115861
15,19.2757548485
16,33.5599329794
17,58.07130443894854
17,17.2973483272
13,24.9239038056
10,33.4767765942
11,33.8450363369
19,70.02401522233149
12,23.3025865422
15,18.2532420275
19,16.7034732931
19,18.0657039352
17,33.7687594258
19,32.00070994401628
19,20.2562119217
18,29.0798140582
15,12.799227913348115
10,23.2951753881
17,26.4219569794
18,28.4355441806
11,16.4677040495
11,31.1851634003
10,28.8150488138
14,68.70203766162314
16,16.9902932599
17,67.03924246524798
16,23.2918370114
12,34.2395051127
12,21.4898023587
10,24.0903944146
14,15.1562211852
10,33.0782225153
16,25.0495069248
16,26.7213692505
10,17.7044222273
19,22.9463205485
12,31.461496391310682
16,31.1956489246
15,15.6057354266
19,23.62881281296655
14,19.0205557438
14,32.8813179347
10,29.0645030202
17,27.258770012
10,28.8233247605
16,19.8469731109
12,29.9886466109
16,27.7777557652
19,30.5001687434
18,23.2885020346
18,27.2520898217
16,16.5223040991
15,34.1255598962
11,74.45690831443287
14,20.7557472653
15,34.5508979139
10,24.961812833923624
11,18.3581758446
10,11.22021442268892
17,15.2315498704
15,57.69575396989211
10,31.9380420399
11,15.9740143041
15,20.2155904831
14,26.3861361075
19,75.53759956880579
15,27.7533793613
15,49.49148764420015
17,26.2347855648
14,18.665307791
14,31.3202042096
18,23.38176225
12,32.1866315351
11,20.835760455
14,6.187522216966239
12,21.8792918627
12,32.8951533148
12,21.9406729211
19,21.9276207803
13,33.9946304038
13,22.7923027999
16,19.3964231146
13,32.82550314
18,31.0342433126
18,16.4701723375
12,31.5115508146
17,60.53464821405555
14,20.3003292281
10,18.160230963
12,28.5699578136
13,22.603301716
15,69.87368421491819
12,32.3697683564
12,27.3149269951
17,31.8754120361
18,26.0191507132
13,18.2300806006
19,20.2867248672
15,20.2455559759
10,19.9780078921
14,33.8109812025
12,26.654829229
19,21.9793933404
11,18.272346916
16,16.7359049121
16,28.4526204068
19,22.3869271314
14,33.0797039161
15,32.7771320585
13,19.7873991823
18,23.6450173891
14,25.3928509469
11,15.8688669953
10,18.6799297839
13,29.0268797871
18,28.32706226860824
12,23.491415278
16,27.5836572156
17,20.7499140686
13,33.00199452052358
10,31.668666292
11,24.4729861924
14,18.879511974
10,20.2735748235
11,34.1631860405
11,10.348045668513508
11,28.2872953274
17,41.45675773874117
18,18.8941390343
10,50.84737048825428
17,33.8424317696
12,21.7400238585
15,22.0959624442
10,75.9506717771566
11,15.8612924117
18,20.3066393566
13,18.5212519686
19,27.1116547291
17,47.2474830009037
11,33.8443751708
17,34.8312196318
16,26.4088259189
12,30.5850404512
14,28.31161570995001
15,17.3189528688
17,27.9621619372
17,27.2462094341
15,23.1735936166
13,17.9844722944
14,31.8819120074
12,32.6091295681
17,51.45127275045325
10,29.629655582
10,73.00189408819887
19,18.0799137662
15,24.8298881318
11,24.8769846775
13,28.6435700279
14,72.54654083609535
10,17.0595814583
13,23.092701168
18,20.0237461374
18,65.31087695514618
10,32.4789570446
19,27.2623832578
13,15.7933843937
18,32.82422046002298
17,15.5412238472
14,29.9261611687
16,21.4698102444
12,31.7349479231
18,36.91871523098824
12,26.5077426531
10,74.61649239329473
17,30.8706402621
16,17.64325378
15,16.3432730881
19,30.7278177037
12,33.8140426534
10,41.020850234633144
19,33.8222029951
14,28.3684439518
15,25.299132551
15,24.2797769497
16,20.2332328798
19,77.89793812123969
13,30.2023188252
11,20.6668511748
18,28.3805238324
12,24.6085241685
13,28.5122650865
16,17.7025683798
18,21.2652566676664
19,24.4177289026
11,22.1132098796
18,46.256590572442576
17,31.282077473
18,34.9750843947
13,15.1558467258
10,7.440045637589751
14,17.545530993
13,24.0492730819
15,27.2613037736
13,25.5523318754
12,73.80122282623282
11,20.5793416462
18,28.5321640258971
18,31.8159263746
13,33.93547191045511
10,17.6840768691
17,32.9010176305
13,25.7542309259
10,71.74701990283096
12,20.1737255549
19,22.0664687869
13,52.16777960794968
17,18.652395255
11,26.8561198268
12,30.3678778651
18,31.2607228006
16,26.3227650619
15,23.4960430268
10,85.2266606352807
16,20.8285047457
14,22.080490706
13,23.7763463385
12,64.7251240184918
16,27.6256761048
14,25.1104157746
11,55.41768466363057
13,18.8849633592
11,16.191705169
10,71.68314452394193
16,30.5221796011
13,20.2065975315
13,17.69118298540316
11,22.6221062065
12,73.09238348593512
17,31.4349163893
18,31.7840786956
11,17.5164803946
17,30.6864357707
14,28.27222893188035
13,30.4888994715
10,23.4973239432
18,25.6276228307
14,33.4672243028
10,30.6419755162
16,33.1203464433
16,15.3406824647
15,23.49870386
10,17.4586434519
16,26.2801273173
10,40.70651124585291
16,31.2764024619
17,83.23628115534902
17,33.9953209321
14,19.9949738967
14,26.8703517658
18,16.000793987012592
16,19.8800794901
18,29.3522246582
19,88.19337296448379
15,33.3259781531
14,15.3806389112
16,63.834509295293095
12,15.7459719555
14,30.0507178117
12,34.23658316634199
11,15.2968123206
16,33.0086188321
19,30.4791089338
16,29.2178249795
19,29.3793137977
14,15.430360908
14,31.6152016311
14,23.759803423
12,29.524817205
11,33.1939802171
13,17.8514145806
10,24.1057270343
19,33.4285360699
18,87.49985635596755
19,20.2467494772
14,57.45550248027902
12,20.4061669023
16,22.7415314428
16,16.7103852011
16,22.9382173455
10,26.6620891288
18,23.2510934905
10,23.1542715692
10,26.6271206452
16,19.7076302707
14,21.4118379439
17,31.9858118584
17,30.3565533975
19,70.81752823870937
13,21.2405645189
16,34.0524371694
13,18.092218963
10,32.4328620815
11,30.6552548505
12,17.7277589664
16,34.7352581744
18,6.914976594093622
19,20.5284685431
16,16.7055485609
16,30.8302694328
17,28.9907763074
18,32.3018309519
18,16.278032682
14,21.7052685719
16,15.4087684335
14,34.730009215008764
16,32.0803472775
11,30.9757637636
17,24.1722107724
13,23.0163428765
10,13.027600795038575
15,27.8422115389
11,87.86921719527105
13,17.4781355091
18,32.3062374232
18,24.6414860799
14,33.6200584565
18,53.996411720520236
17,33.1982336359
19,24.1155009215
19,34.940283212441244
18,25.0311287173
17,25.1543851292
19,23.437707397
12,49.587591219192475
16,23.9466182476
16,45.460532917017524
18,21.90127411
12,34.811797706
18,27.4389253011
14,22.5317616319
11,82.56419853333873
17,16.094996891
14,17.2028793767
11,28.9630157208
16,70.68996141499474
10,24.4556814412
13,30.1075869431
14,72.36444735346649
10,33.7898045147
11,29.1515374138
14,10.740720946308013
13,21.0886309212
12,19.6492075213
18,19.891857407
17,67.89924636807768
19,18.1784892487
19,31.0777030743
15,18.8924081235
11,19.6051653317
18,47.18661434569097
13,30.4722469461
14,15.8969364409
13,29.5570270213
16,20.9683524257
16,20.0899715082
16,33.4406507273
14,21.3140168847
11,31.0248208509
19,33.526350284
14,34.7596356292
12,17.6240850108
14,32.5700414939
17,31.7312717304
17,27.2258987084
18,15.9544006406
17,28.7138367332
15,36.77710245505247
12,23.429855494
12,38.815384766605284
13,31.8281629258
19,18.9878600844
2,169.3855918815406
208,58.9754530038
219,22.8290802279
186,37.0252145463
183,54.1660789792
235,33.9935436543
221,42.7667476153
193,50.2229427551
197,63.8111020264
218,45.2811997983
219,44.9886829124
180,41.5275533022
199,47.7249582918
186,40.7814175885
191,71.9648928264
247,72.94078156
9,117.59765556656038
219,42.7614993983
248,40.3933911957
321,73.4031786093
284,28.0428695869
256,51.6292612733
314,68.0937029786
279,23.214632036
325,64.4801360584
294,71.5105511269
219,46.2643271282
270,32.7220283657
283,75.3941910764
234,73.8580800967
325,30.8737667597
234,34.0113508447
253,42.1384286956
304,20.1598278937
259,77.1993024509
317,29.2091476312
333,77.2796448401
279,37.1034455316
250,69.452395018
270,25.9678431686
209,32.2715168917
278,25.2232435872
5,156.50642960532863
27,64.109272231
46,22.5878423536
11,58.8968142522
23,34.3909056053
10,68.6512424865
48,67.7804890541
40,20.5581479966
30,22.0057010136
18,43.1728426635
31,50.6693149155
16,51.9118781643
27,33.5983282442
29,38.1508791168
34,69.7967117435
35,66.587878698
21,10.5126317903
14,23.6635758233
29,80.84417582285678
32,25.1631574545
13,45.6518941022
39,42.6325088228
22,48.2659520388
21,33.8579311936
22,70.4984572193
15,68.2297255887
19,38.1503970458
14,45.0748605609
45,34.8257144378
42,49.0489908108
42,24.7097301026
14,16.3979840452
45,51.7449012259
32,65.6492882309
12,31.0176187665
25,67.2427650279
22,58.2979308855
25,64.1073847734
32,23.2341931847
11,68.4470302167
37,28.1514038632
41,23.1563205446
27,30.6441543762
13,37.1553147408
37,76.01136115027282
41,53.8753861125
12,29.3526254878
36,27.1127358646
42,71.8923182073
16,36.9515365871
29,68.9264771398
37,32.8447020358
44,82.55563340561984
40,71.0517172212
39,23.4734337105
32,44.4530850706
45,27.7611725518
12,43.6420861787
26,29.5619254251
44,47.1148459823
17,63.7438439052
46,29.0285437656
33,56.5962307344
38,86.10508821321784
49,65.8650283694
29,73.7144214907
15,49.2152701878
44,24.8964008669
29,23.0071481905
29,49.8916637413
26,41.818349068
49,47.1219982687
29,29.4455948367
10,80.49766462630927
16,37.7801001454
24,44.1108206346
45,41.435338189
32,85.40854948227228
21,50.4343829185
44,21.9729070419
35,68.1953011633
17,60.836156257
26,58.0440504413
42,64.718181273
17,25.4029280239
34,39.3976628737
45,39.045942041
34,64.6129966044
12,28.6563646289
47,49.5601745628
42,22.1652941
15,54.8047202023
35,18.916277158
19,42.3849951221
38,20.0838731571
43,21.8117556238
32,32.5164791931
16,59.8033859062
18,32.4575253487
11,37.2725794681
41,40.7919480725
31,18.4073248359
18,10.6361037573
10,43.1359212368
13,52.5534212613
10,70.3476633854
29,57.0026494987
25,18.2280232658
28,78.41272472697828
34,22.7942064035
23,21.027454321
34,55.7020343315
39,88.84107909076981
38,61.2939334654
10,53.0695634404
30,33.950576589
36,20.246785149
23,62.6127212291
24,27.9429876949
18,72.4968773334
17,23.7911270367
39,59.8732941641
18,19.1215860531
18,31.6225566698
39,36.8280681504
24,40.3831095824
38,17.3827051005
28,81.76542815762357
36,28.2042806068
33,49.0399138609
38,79.97627776863358
44,30.1789967441
43,41.4968857823
26,52.0769211277
45,73.3568592955
17,53.8352951259
12,14.3986946944
32,58.2790885034
15,45.361873935
18,22.8604299914
44,14.64447163
11,26.728062119
21,36.5893004044
25,80.63995767822604
23,48.9238443999
11,25.8685502794
39,32.7405288401
36,49.0303481019
15,36.2919093778
49,16.0395366633
15,10.6253919431
48,49.5701807685
38,73.3906529464
41,86.2801394291232
20,38.9328176004
17,27.6971509122
39,53.4227983486
15,13.0412136493
17,46.3607316272
21,19.4408226246
28,47.036078263
41,28.622431827
38,27.6621085192
18,36.957364508
21,28.0071791516
19,37.7365077424
10,47.4414786299
14,69.5202896782
47,42.7012167519
49,59.7534274858
35,47.5120002759
22,40.0958786704
15,22.4428159139
41,23.7281294495
21,42.3411223822
18,89.77099254405672
48,68.3455139586
29,65.678284063
21,60.5043740905
38,33.0806078152
26,17.6509298898
36,14.4700737823
21,36.1034830667
33,48.3747071635
30,42.1256299501
17,41.4802323104
17,71.0619709976
10,66.6320956524
22,66.7954916473
11,77.8430097627296
25,21.8749751542
25,40.9890289851
12,11.1965272534
24,21.9436123647
13,37.3074000959
17,70.32916985
49,46.0232384449
47,13.6171068603
17,73.3846167222
33,38.930856263
22,67.4725572556
44,22.3310351625
20,67.9448590326
19,61.8775875316
20,56.8625991663
38,17.6942624672
16,13.6214631358
40,19.8041857533
23,86.33888726406296
32,32.081765883
49,36.9110945292
28,59.0465261679
48,19.5301306044
31,25.6520033763
19,20.1436079484
22,14.5732135844
35,15.0691002852
25,52.6976732527
15,56.8984097114
31,71.0997071297
33,63.5895499496
43,57.751174599
41,33.0087028992
29,34.3115465255
24,89.81117273387406
38,59.3718521175
23,48.8179503604
11,36.1596018105
48,15.4786021377
34,64.0411824454
30,54.0838240926
17,24.673338716
19,37.3404109024
48,73.8536514016
38,32.0868779574
27,32.6546592801
43,59.332380983
17,32.3658351885
36,60.9427411471
24,49.9260769635
49,73.8207962659
28,38.897900179
27,33.8666898896
30,21.5783939958
11,52.0027074634
10,31.3158558092
43,85.8918876532586
13,43.3790226073
49,14.6777546192
16,52.0748558866
39,64.5477491785
48,64.7416888919
44,24.6599467818
19,23.1275587729
32,26.9423561249
37,14.9784372914
40,56.8244803769
22,67.7333434427
27,46.0911323066
12,44.0682011758
10,38.9161323776
11,22.56223024
31,17.6687770622
23,22.0694874643
27,30.6646043626
47,83.70240984484177
10,46.0433894071
34,72.614200406
12,27.7157760742
1,168.4758964508606
3,82.8361044477
3,27.11078808187451
4,64.1830526504
2,58.9615995128
1,78.397969416
4,43.877691795
1,70.6130452402
3,65.0222709469
2,64.5544740045
4,10.427044048669973
4,84.1292257798
4,45.0030013742
4,23.874791763083607
3,86.0105650764
1,73.4784461438
3,82.0868864534
2,11.562977315773953
3,51.9964205406
2,15.67980102014176
4,53.8124171139
1,71.1737546737
3,61.9170990801
3,57.7510447979
2,59.3508415001
4,70.3003578509
2,44.1004950752
1,59.6456819397
3,12.134551897589407
1,57.7026005691
2,86.319140378
4,44.65251449331547
3,50.9575188035
2,68.7976541554
4,49.2457362866
4,38.59109367974756
2,57.1003969862
1,82.9761823212
4,76.0026054637
1,82.4548930513
3,84.6743000207
2,76.3730113358
1,54.1712687286
2,44.9777812411
1,74.7748294762
1,50.2323863103
4,29.992630506462856
1,50.562536381
3,81.1320981992
2,59.979142392
3,22.46938191013151
1,55.092827156
2,56.9967036961
3,84.9058695176
4,73.6800103446
1,53.8533022397
3,77.731997747
3,65.4583174219
2,42.486492304196005
1,75.1527083954
2,28.008232254508556
1,78.8203621316
4,59.7774753798
1,12.530839425105253
2,81.3178671432
4,69.3750380893
3,81.9627647839
4,86.861421976
4,85.5268533324
1,59.9018176748
2,44.9321933754
4,12.429068994698262
2,79.4072268618
1,58.3145791051
2,80.4435708271
4,10.172562179390656
4,74.0468247184
2,76.1182838078
2,61.4864459568
1,50.7270844251
3,61.5275050135
3,52.8876007674
3,73.9917116176
3,12.420115968775413
1,84.4734062416
1,76.4027321481
1,87.7443824643
4,27.192147038660476
2,46.4259271097
3,45.466021184
4,54.6674443158
3,56.5687826558
1,74.1866609111
2,48.9098140878
1,72.8674335063
3,64.0588929843
2,81.8735305816
3,85.2527054615
3,74.1769809956
3,66.1950213992
1,16.233038978066418
2,75.041704517
4,77.5731721349
4,83.7008429784
1,52.3824230481
4,68.593929971
3,37.030750559833535
2,60.7294076494
2,46.9300057009
1,53.0052829175
1,46.3600804567
1,55.3848846448
1,60.9935259847
4,46.4549635514
3,36.17081151468548
1,43.9591856222
2,83.2980960676
3,23.898791967342017
3,62.5685474295
3,48.7062881087
3,63.7025389462
1,56.175400052
1,79.7074297028
1,21.540140202417774
4,70.5280218093
3,62.7594594145
2,86.3205854198
2,38.60517341794888
1,49.2913495973
1,72.9635766477
3,40.15679724918528
3,44.4660074184
1,52.4109842576
1,53.8510943691
4,27.50530527575952
3,50.1737082579
1,49.2859531381
4,83.689640758
4,59.8352795492
3,57.3929080249
4,61.1600417497
4,73.9062023619
1,63.3771784579
3,43.69023916766876
4,51.4674222069
4,74.6051313042
3,22.500299094928987
2,83.9863916726
4,65.9142874648
2,80.04718606
1,62.9886547667
3,65.3487681232
2,74.0316952955
2,21.742576214947896
1,58.5440128482
2,77.1688500916
1,53.375713865
4,47.512004899
4,46.4776993149
2,59.057047178
3,46.4614673052
4,58.2282389355
2,87.6222851144
4,55.4300887432
1,64.3299913163
2,14.058524035643686
3,86.9031769956
3,49.4111191392
1,22.710670929146126
2,48.0769578277
4,64.9756693971
2,82.3941678326
1,33.079644261309156
2,64.956793801
2,44.84183224012498
4,53.2008460313
2,55.6357680799
2,43.5378873243
3,60.8243382233
1,48.8606078396
2,54.6469972652
4,87.3404134733
2,74.035112837
3,45.8962291654
4,78.528046513
4,80.6009777049
1,76.5727461798
4,70.4397969964
1,59.8077086903
1,72.9215315211
4,87.7901847431
1,13.896378312478985
4,79.1355705295
3,43.5370984525
3,34.83127571908774
4,85.5794938146
1,60.732877744
3,71.3136786402
2,34.14752891463222
1,51.7081357745
2,78.4190676962
2,84.6939287376
4,46.5684202226
2,68.5228900283
1,66.7419006759
2,86.8043938669
2,68.7841625353
4,10.370108070412565
4,46.2687890459
1,60.9446886788
3,64.3163802693
2,78.8085368522
2,71.0255814124
4,51.0385900726
3,32.232449589740526
4,52.380998934
4,53.5209203899
2,68.4539138626
4,71.8588361101
1,53.3406711882
4,76.8656579017
4,22.29545339058121
3,44.2191730594
4,61.3941447114
4,55.0669688379
2,68.9688259453
3,80.0947430434
1,58.4280420018
1,19.053315032747072
2,85.5453007262
3,16.83064884376366
1,44.2259343123
3,67.1774559741
4,74.3726144489
4,65.3130672626
1,46.7522137436
4,53.7743835495
1,67.218950539
1,55.4261074508
2,80.3641804078
4,63.2904806048
2,25.3789310797997
1,43.1356285494
3,61.2774777409
2,86.8943718694
2,70.8719982946
1,14.298147733382159
2,72.9489777373
4,28.30646839241608
4,56.5106953476
2,86.5512153329
4,82.2264042683
4,47.9575931697
2,49.9650307528
4,86.8082035532
4,54.3620571201
2,60.499604998
1,24.19657887597812
3,82.1297120333
3,72.8425701522
3,11.451058477475641
3,65.1006849306
3,82.1352076849
3,80.2412240412
1,87.1436106163
3,68.5133858362
4,58.4483852548
4,66.1265033973
2,12.646655271725052
3,70.9794603596
4,46.2093531369
3,57.8771702269
1,74.8266674127
2,37.76963981137468
1,57.0200083524
3,55.8862156732
4,75.7850325531
4,43.3821318815
1,77.915732756
4,17.601261412195818
4,73.8138407995
4,68.865477331
4,71.6301683584
4,81.9169821166
3,50.0526388841
3,76.9791434357
1,87.7962288214
2,87.8323665248
3,73.671848222
4,62.2549856302
3,65.4004758957
3,70.3618034263
2,55.5855366332
2,60.0082738565
4,81.3887101453
1,30.460469280516378
2,79.6804743755
2,65.4724455379
1,72.7752165587
3,46.2626399667
3,75.216654622
3,86.1572500518
3,23.552761019446955
1,48.482817124
4,73.5091224018
1,68.4429455063
1,43.7389878351
4,53.8067243223
4,80.3894720032
1,61.18873312
1,44.0792556735
1,52.2825786794
2,26.307639863875856
3,53.245842571
3,56.7333998441
1,46.8583438841
3,67.9647802832
4,39.44356604334459
1,66.4913813324
4,65.1447398594
3,76.8498495476
4,87.5710500936
3,55.756445402
3,64.2406014189
3,83.1743771072
3,59.6200754719
3,87.7336448272
3,53.7887902362
3,55.6445775809
1,20.95508394480286
1,44.5571426135
3,74.8293580337
2,16.355418371737482
4,77.3495571355
4,58.4457514127
1,68.3429610781
2,45.72892437
2,53.1995831158
4,60.8452067957
1,28.16709515506384
3,64.7530173196
3,43.0750565554
1,84.8691445771
3,52.0293989127
1,71.4279006462
4,79.4824173344
2,50.8905922409
4,86.3559729363
3,55.3644426897
1,33.23977838591807
1,84.9189891777
3,55.3127242276
4,54.9948987898
4,80.0068104971
4,44.9238497586
3,53.7196520768
2,83.3483437973
1,53.7454945475
2,59.5402644099
2,70.3230774812
3,85.0215396505
3,16.82350556190303
3,73.2052206651
3,77.59799264
4,49.6898161075
3,74.464962885
4,74.8656748829
1,66.241633983
2,71.0591786309
1,49.5165435604
2,57.7867681001
3,81.2818336788
2,78.3141488439
1,56.1033587835
3,66.0478697714
3,64.4907640572
4,87.3249541072
4,66.5971818614
2,48.0205532875
1,50.9579240095
1,45.7413479767
2,43.7030172277
4,81.4951730926
3,54.8901694338
3,85.5899866525
1,49.6468053604
1,58.0897264715
2,59.6019852817
1,82.7886561456
4,62.4973516315
3,76.6138576263
1,85.4543275149
4,70.3508757317
4,33.66063904180389
1,78.7978961152
2,43.0799164225
1,44.5360310466
1,11.805175474900397
1,47.7003769875
3,73.6683074279
3,45.6492183793
2,61.8225337641
4,50.6475359873
4,47.0580465367
4,26.883469793775493
4,70.8393227892
1,78.5359907831
3,78.2879079997
1,74.1394119183
1,51.6443843422
3,61.7857203737
3,12.03176680124657
2,80.5598266623
1,53.3782767428
1,64.1567056907
3,58.2025181361
1,48.1691573058
3,71.8643466591
2,26.033196433925774
2,66.4152226483
4,86.2079284283
2,53.6915816257
3,45.4154246423
4,76.9532855072
3,57.4861164457
2,82.1707608889
2,86.8254572454
3,32.47322338964135
1,55.6492525176
4,49.4578279129
4,73.5062506333
1,44.64027034094152
2,66.1032871346
4,83.5562043575
2,60.4845251553
3,16.428685843963944
1,78.0304471196
1,10.45702224518711
4,45.7391459756
3,83.6345886999
1,59.3248597494
4,24.569147843289567
1,85.090491114
4,46.9834904224
1,60.2119951746
3,52.8332429065
1,65.4014812528
1,75.6161067235
4,30.52049553373953
2,66.008749533
3,84.140955462
1,34.58407264485642
4,82.6727034184
1,15.907182235279858
1,82.1979749304
1,54.408915326
4,62.4002033877
1,29.071502721787432
4,85.1067712899
3,31.994671617171775
2,81.6503599229
3,70.9394491654
1,55.908209373
1,28.03078169107897
4,81.1437027012
3,73.612669565
3,52.2265799891
4,78.7764436838
1,48.077099233
4,76.8240651348
4,45.0436010934
1,71.6001331421
2,41.08556503225991
4,87.1161505653
3,51.5152340819
4,71.8073630142
4,83.2161466287
1,17.345682033492473
3,64.2408257224
2,63.1873551419
3,45.103740712
2,87.4946274575
2,73.1499326475
1,78.6167532273
4,63.0911178285
4,68.5008795914
2,86.6054840135
3,81.6864937924
4,48.66883876
2,31.26100002302356
1,54.7000728941
3,74.7568266253
4,57.158638336
2,63.2529798796
3,71.7824603436
2,64.210446671
1,63.8307103023
3,44.4836647229
1,13.281082070976105
2,67.18292147
4,58.7778721961
1,79.2722398726
4,47.4026123325
3,27.646161470552443
1,79.3681846472
2,58.1908155133
2,59.4758737285
3,40.80708194593917
4,72.1083490109
1,74.2680920937
2,62.066951775
4,69.6910690743
3,48.5746758114
3,42.627910327454195
1,73.0186478571
3,67.0411389403
2,51.2440756744
3,58.1447078
4,65.616354652
3,57.4667158202
3,20.272670762980944
1,59.3570165221
3,78.0593454674
2,55.0392755464
1,79.0142276202
1,45.987851737
1,56.224678468
4,15.023364234801491
3,60.1254548615
3,60.2409197578
1,43.088316263484074
3,50.5306394563
2,59.5504941835
3,71.1413604053
2,13.344067824082778
1,54.0038105378
2,58.1939984366
1,68.5110459159
3,33.70951029833539
1,84.4826197944
1,78.4599066239
2,79.2602899737
4,59.019989054
2,79.7786562029
2,73.4394175426
3,57.8177083985
4,85.7896478799
2,14.495653891148544
3,43.7970125453
2,21.273630882305504
3,81.0616306896
3,70.4613993657
3,60.4068110511
4,59.0303301009
4,45.7909390295
1,39.00353405316743
4,80.402843583
1,87.4592665646
4,61.1918312112
1,77.8571409429
4,30.265156176605593
4,65.9752344686
4,43.133025893451496
4,72.5637843845
1,52.4892068315
2,51.3091287994
4,66.000684288
4,78.2654486157
2,55.6386388543
4,33.09611196285765
1,56.8595192757
3,77.5923459505
3,60.7873209067
4,75.7431296611
1,63.6201434368
1,60.6703938109
2,61.3911660185
4,28.339383288829072
3,55.5785558081
1,79.0736213106
1,61.1149105812
1,39.85635535370142
3,63.6401949305
2,59.9468711872
4,54.8101415093
2,39.59218648230217
1,62.303827952
4,46.1426650427
1,78.0928875143
2,29.97360245335006
3,55.0581416597
1,52.6702828903
2,76.3051585863
3,10.952862781884344
4,60.0659564496
4,74.3864775547
4,72.5470498011
2,82.5433476677
3,71.2269555311
1,48.4399200449
1,56.7252521016
4,85.090112793
1,46.6878324024
2,73.3935935039
3,87.2673708868
3,61.2524114967
2,57.3300611764
3,63.9738169316
3,56.9223465039
1,47.7925273472
4,52.6535755288
2,65.7443188776
1,68.0874054323
2,80.7920573748
3,53.2470158769
1,61.4382199255
2,28.14468127479619
3,75.7782777795
1,44.5536083316
2,44.18781370402774
2,58.7454065812
2,38.31055639813733
1,84.3155789775
4,75.0956695787
2,12.356004978668347
1,77.8955593538
3,70.4983643716
1,55.7991793379
2,21.207365564451152
2,56.0093629314
1,52.7541155923
4,80.6337168954
2,46.8625713756
2,24.82488052145979
2,50.4648607623
1,61.6504529442
2,52.4593841904
3,52.7599700516
2,48.7265872684
1,81.5418429664
2,44.60734387629042
4,82.2008241911
2,74.6224350956
3,54.3344321341
1,54.4888307028
2,80.9302985617
4,52.8961329441
1,82.1225267611
4,63.9862097527
1,24.993168278720717
4,49.4269077527
1,61.5782487498
4,55.9378689291
4,50.2130487395
1,53.3770084313
1,72.9179831406
3,32.583319158735115
3,85.0422632687
1,70.7944179451
2,44.8443137143
3,20.944448505849145
2,85.7313879116
2,77.8506038734
2,73.557651684
3,77.1821566741
