delta,trans_satoshis
18,24.3543664059
15,22.10344259398781
11,22.5759273453
16,15.8919576822
12,29.6322329569
14,32.0051851395
19,27.5672977412
14,26.4733607152
16,61.972573734016066
19,18.1321814223
11,20.9021918164
15,27.8016293626
18,31.4740291703
10,29.812387208
12,19.0806133998
18,66.83937149971882
12,26.5273848675
16,47.03979757594736
18,23.199570875
11,25.6626360534
18,31.0606952083
17,19.4503483828
15,32.6473392871
13,11.814509338045472
19,33.9694125685
16,54.52329391632018
11,17.8184186884
16,31.0025018356
17,18.3198993645
15,32.0855123593
12,22.0423025172
17,67.41642954530197
12,17.2422450894
10,30.5101102415
14,29.2809856478
12,31.6939111306
17,32.200392443
19,25.4582762348
10,57.66816076632005
12,31.1405603375
19,17.1562152867
17,54.58082866952179
14,28.1865035921
15,23.9292913808
12,17.5938810149
19,28.3008156078
11,32.2631212269
14,24.1448093265
14,23.280255175
18,16.3413596802
17,64.38616282974559
16,28.2330306901
15,16.0223048981
18,29.77273973119623
11,28.269644701
19,37.853832077458016
16,17.6399227606
13,16.6347018627
19,15.3448776844
15,32.6167868882
13,24.2372963138
12,33.4251127005
16,5.310086410040097
12,16.0497542553
10,18.2413376496
12,21.9572287289
13,26.253467506
19,26.0809976253
18,16.9725343266
11,25.2189429450706
18,18.3314208101
12,26.6353596111
16,23.6591340346
17,25.051154954
15,30.2582761032
13,17.7897582384
18,23.9979392085
11,20.5951975968
11,17.8267215808
10,29.2691140498
11,81.4596881121338
10,26.5868244924
18,59.63491478595961
15,27.042234683
12,24.8463454645
12,33.8855056309
18,26.8462529185
16,29.9465870987
17,30.0282088397
12,38.71831766210545
19,28.7605325399
14,17.6089845827
15,44.81366474089139
11,30.3103844125
16,31.2957089724
16,17.0544490325
13,31.3071259747
12,16.0511127359
15,32.3151266159
16,11.399019708303165
16,32.0661906188
16,21.4680857349
15,53.8263288771212
12,30.9486107661
13,21.4080166308
18,34.2743037963
14,23.9028015726
15,76.81314293299627
10,30.9214012228
12,63.893606161340955
18,33.2238527497
10,22.8868503716
12,18.9256895219
19,30.8148257667
14,23.9829024221
17,33.1613001309
16,17.4980615673
10,19.6592057745
18,34.7645474658
16,18.22438202250317
16,23.8371310252
12,25.6674336397
17,35.75715909729256
19,18.8038592395
19,17.8833934174
14,31.7706910266
15,23.219870111
12,33.1129163037
18,23.8520783973
19,19.5929033374
14,26.9851879578
10,16.8814407766
13,27.6459506416
14,28.2379210041
13,21.090549720167687
10,15.6551734458
18,19.0679364307
19,38.853805866289065
15,21.6378311117
19,29.0771326283
13,31.606049891800915
10,21.6514127008
18,16.9296008057
19,31.099521604
13,18.2670852478
14,65.25981693728002
15,15.8517703012
12,31.3913248532
15,25.1986832474
16,29.858115861
10,20.5989245337
16,30.5003171491
17,41.905247400740734
13,28.4957830327
19,19.4830941998
11,34.0582630137
17,16.0050627582
14,36.92147284059629
12,17.4449761117
19,27.4823702418
13,54.8284200606925
18,31.1281969744
19,31.2076328332
10,29.4780977868
11,15.6471789807
17,24.7672235252
17,16.6600052722
11,38.86781274890022
18,17.3038035859
15,31.474412718
12,19.1926441118
11,18.0478088064
12,32.9336323173
13,20.987457639
15,26.8173038847
14,20.816194445
12,26.9511005222
12,19.5590984435
19,33.2689259236
15,18.8317945161
11,21.336710914145705
17,22.2157363435
12,19.2076624686
18,23.7379448745
12,24.8916063669
13,23.0150165909
19,33.5957807023
16,15.8520222043
15,17.1305287141
14,34.1525681278
18,20.4436430875
13,30.845661212
16,17.4209350876
10,60.757747755019494
18,28.0125114151
13,18.3740467437
11,29.5100678868
16,16.2956778279
16,32.6059701275
14,25.8852662874
17,8.175802346525124
13,21.6219098918
10,34.7018874999
10,21.0826012533
16,33.8590842558
12,15.6887845225
16,32.2860623369
14,26.9652909767
15,21.7496216621
14,26.7378708193
14,15.0015654341
13,17.0975624522
11,26.3714196374
10,27.9289674244
15,18.124039642100055
12,18.2456199732
16,32.9514386463
11,29.3107593592
18,24.0446600632
19,22.5109119428
14,31.4650610541
10,8.344186570318524
16,17.7362048457
14,15.5422446104
10,62.44979158077186
15,32.9864908711
14,27.3552352166
18,24.0085456483
18,22.9686632602
16,29.7730047187
13,25.736543768
14,25.8598629271
17,31.4047819719
18,24.1451574679
12,33.4492011451
16,27.3044929244
10,28.7508370995
17,23.6943901753
19,27.9282429972
14,22.5712228128
10,16.7311382191
17,16.8318121044
15,29.6211078389
12,48.3358702364284
12,30.0825785565
12,26.0205636422
10,82.30055155902129
14,24.6449665446
16,57.247537668309704
12,15.6282751005
16,16.4426567584
18,21.2467165901
12,17.7311830138
18,27.262339137
19,34.4532601174
14,45.58671370385152
16,23.2263565055
19,25.9802692283
16,28.6271472954
11,75.44249363229244
12,26.9888247435
17,32.35709070924426
17,31.979632091
17,18.9901739937
17,15.3099992799
15,19.2996303701
18,25.5365640181
10,24.9662740178
14,18.7339102321
13,32.3097711397
11,66.95299460834231
13,24.5322146004
15,39.8888377414246
16,23.2764573439
13,42.24215946342545
17,16.6042023268
18,16.9787187442
12,26.2734539155
12,16.2310354487
15,15.0442362883
15,89.23535378746644
15,24.6267116396
18,29.7521990867576
11,33.4522436135
17,48.300955431322684
13,28.9434259314
18,22.0300942331
13,24.2599827576
16,9.172114098278065
10,15.6557218249
12,21.7690023913
19,30.4135133557
18,19.1254940435
19,34.5363999681
19,27.3055128566
18,21.7044026805
15,89.35109286781292
12,19.0868175884
12,11.008550653254165
19,27.4836135067
11,51.735313221266374
14,22.4692798504
18,65.36795503890423
13,31.0559322607
18,29.4622176727
18,33.665375187
18,19.5904494209
14,27.3474445964
13,84.2655311964206
19,27.1292049332
15,33.5014383346
12,68.18076833538788
12,30.3547723221
17,15.3332069926
19,28.80566368399296
17,24.6363384161
11,22.4857270175
19,20.9331178947
13,33.9461296261
12,12.686782462971387
10,21.1325679851
15,22.0285195271
10,30.1850485252
17,25.6433634076
16,31.7510508908734
18,23.9872738963
12,27.8779812421
18,27.2366209675
18,27.3885795065
11,26.8716769681
11,33.3524243106
19,31.3204820918
14,18.4116969904
12,30.1402309621
12,56.75533989488538
14,26.9525507045
17,24.862653321
16,31.5825950939
14,50.126260717887284
10,25.3927125072
19,27.145036523
13,70.29694877310098
19,23.4761628296
17,31.8020716141
18,22.972903532417845
19,17.806479279
18,32.0008368094
16,21.7963202008
19,47.50540365969944
14,34.9432550789
16,22.9808918991
18,72.75777497632232
16,34.6062969719
15,33.8052319523
11,20.7367341483
17,33.9486721899
19,19.7298867338
15,31.1468014993
17,29.9148522453
18,31.594515631486395
14,33.0519694192
17,22.9917553933
13,22.4384360703
18,48.187747191000554
19,17.8342328873
16,27.54908066274691
13,28.6483398596
14,30.5657245482
10,29.151564805384876
16,25.3374881701
11,33.389634207
12,27.0427990225
15,30.9410350452
19,16.5937171354
16,23.3045264186
12,28.6036853164
17,16.5191757488
17,42.28184649469875
11,26.8604402643
18,19.7243878333
19,29.5803347216
14,17.4378959926
14,25.1379824392
17,23.0434299521
11,20.1524836655
15,27.0805443397
11,27.8765049356
11,34.9103109998
15,21.5600680477
17,30.3866566083
15,88.48325984658244
13,27.748604982
18,31.6886342054
15,27.5794982493
19,26.3566356144
10,25.6871117217
14,34.2977789856
11,20.7219921812
10,32.7855440373
12,31.8498281284
16,23.2488801356
19,24.8159024837
17,19.6288835455
12,17.6617517832
14,33.2658849491
16,50.93598684397704
16,21.0527267984
19,69.34953397295402
11,26.088814549
14,20.0235800429
13,25.0502708138
16,23.0453117
13,26.8977495562
19,25.8241046929
18,17.0280820459
16,28.4914662445
13,20.8174311314
17,27.2032980495
16,23.5323571936
14,29.3023381272
12,26.7482566
13,39.33783320064642
15,28.2101678212
15,31.7524842207
11,7.657998815534258
19,22.7884801124
18,8.631256069300237
11,34.8750356588
13,26.0896231771
12,30.0121283696
14,32.2787206989
14,75.7304545814012
15,32.9297597013
19,34.1566470062
13,31.04593109646734
12,19.1197225767
13,25.5148713159
18,28.7355664541
19,27.3473576792
16,62.79857777439131
17,31.8813899414
15,29.6381521736
17,67.45078344836878
17,21.018737051
17,26.4910055905
17,76.8488375113294
19,20.4524802118
17,17.6235281253
11,17.7616251809229
18,22.398009138
12,80.41654609032511
18,23.5820646956
13,19.1573431153
14,23.8237543799
14,24.2120378758
14,27.180070131120523
11,20.503140297
14,15.901340728
17,28.9116936899
15,17.59490092931498
13,28.4659384569
19,78.6691904012273
15,22.2743050476
12,19.472966528173366
15,18.6787210911
15,24.1007748121
12,34.8360935711
16,31.60396867
11,15.6206828595
14,59.857920777820624
11,21.1629457654
12,23.191975158266317
18,20.3330279938
17,27.8786194183
11,26.9206880302
18,24.6603224058
16,20.5646962596
11,16.3451615009
15,19.9382616068
10,27.3104785873
12,25.1078719629
13,18.5016085592
12,19.7395389373
14,26.9858607329
19,58.62209810208237
13,31.6771543759
16,21.5731326435
16,21.3630068405
11,19.1302752573
11,9.025410191784845
14,24.8937483649
11,53.9445484275847
18,32.8411752068
17,78.25656428778053
12,30.7681203694
16,25.5072100715
11,24.5926029173
19,28.2080401248
11,33.7361288988
11,25.6712511416
17,15.6202499692
13,17.9369346092
11,31.6513747295
13,24.8478451859
11,22.179291754
12,14.300949883343707
14,21.9182376167
19,29.6473072926
11,27.8789837337794
13,28.365030271
19,15.0449978159
15,31.0854413708
19,48.66588937953986
15,22.2902979887
19,16.5090049045
17,26.5257126803
15,19.6751093563
11,22.0475496027
13,32.08948931480198
12,19.7950455065
14,20.5301891081
11,19.1270575445
17,32.3371460621
12,15.1091948742
13,19.202023142016706
13,28.6374618639
17,58.22019197238989
14,32.9449396713
16,31.439671047
12,21.2078318877
18,24.0110764898
15,26.901909759
12,33.5778631431
14,26.7182391867
12,25.0346925813
10,26.9772085405
12,19.2456412313
13,84.13278359997804
13,23.023784006
13,13.5350627766392
15,15.4159992306
17,30.0546822163
10,32.3405372095
17,25.0376545997
16,24.302378828618124
14,22.7492695225
10,15.977560775
10,63.004547020455654
14,19.612505525
18,17.5682101123
11,29.5018246066
17,30.2902073902
18,31.958232197
11,32.0796281561
11,30.7710601188
13,25.9138563974
10,42.56227142202441
13,16.2227870474
18,24.8383156289
14,17.0036049545
12,25.3702358864
17,41.60938695009898
16,20.6571139321
15,32.8446624744
16,23.1024389518
14,11.034932629966647
13,22.3181734606
17,25.4171174203
14,29.384249894
16,16.8984920301
11,58.44341111160364
13,24.0944152876
14,49.897042595644564
18,18.304271156
17,26.8495078173
3,166.5777630002435
225,59.6745805652
190,76.0196122278
156,54.3072517122
208,27.206779789
185,48.3113019618
233,46.4307870313
238,33.5933345457
154,54.0194749703
247,67.1380988924
197,49.3553228811
223,37.1837923345
217,59.979916867
200,61.4089896122
227,63.7678165036
191,64.7093188187
245,35.3360148587
242,26.9242358127
246,55.3999642559
253,27.2396284941
232,27.8963350714
220,49.9425748599
302,50.457519274
239,48.915061555
233,73.7153808732
326,42.9061517973
311,38.2509940218
221,50.9025302778
334,67.1862408356
347,51.9166503551
346,53.3783478466
287,57.9145191438
299,57.1659463805
319,50.6351840847
285,65.1478867552
312,70.4861979362
288,40.5128695125
220,68.4650479999
293,69.022643671
297,38.3169957255
214,62.9001725903
3,117.95067661824844
13,46.5738504471
18,23.0983882814
31,56.6296480126
26,52.4159510584
38,81.5574680078813
33,74.2223998094
37,35.9972914471
11,10.9418061809
39,64.966504983
46,55.2951376401
43,15.7681471442
47,27.0448221452
36,37.0946301075
26,74.1194341962
17,68.6279433842
14,46.926268569
31,54.4712524149
48,40.2012893187
16,61.3491280837
13,20.7242634314
16,84.63391168454994
37,27.8543202254
40,30.2082762238
45,13.6161438228
31,55.5866192599
26,83.19306486110999
43,49.8501792516
33,54.5723689673
37,18.3760195472
24,25.6306684279
49,39.7569068149
37,33.239550482
46,42.7624751338
28,40.3470191183
16,18.7330902361
17,68.6446301115
48,30.0755273641
21,16.9419515721
24,22.1015350686
35,34.0259322691
23,36.7496393582
43,38.5488687637
29,41.4146811184
16,56.0253616089
38,31.4657136299
14,52.1306146552
15,36.9149632373
38,54.9928024098
38,72.920328466
39,70.8170392953
42,62.8151357797
43,51.6016327664
21,56.5532085197
37,54.8464433809
26,49.3091051901
29,60.906240883
17,68.25922673
13,17.9435121106
18,17.2989553971
10,30.5619109992
45,10.6403127771
33,41.2787123435
38,35.274060219
12,35.4473498754
18,16.7827010138
15,33.3496996626
29,64.7201687031
29,11.5202629917
15,43.9277903099
35,48.0988250497
29,75.13567387719141
17,30.7205347795
11,45.2985086815
41,86.27436630641655
39,22.9925274264
45,30.2046531773
32,62.3287097371
40,64.668857297
43,28.405529948
45,45.7890061078
41,51.2469412018
20,35.4395267549
45,42.892494405
24,41.212000614
41,15.8626321838
48,11.9987928501
32,49.3621310801
28,13.7541773515
23,73.8798894859
38,45.7043214589
38,30.3732165191
26,28.7924751427
11,10.0727704634
12,23.6965843843
49,69.0862937863
36,73.3602004841
49,74.2882045791
40,64.9643112442
24,68.1890287878
32,55.5924284038
31,58.4127687927
27,70.6679823841
20,13.2038892136
31,72.1291262942
22,48.44468568
39,35.3094159592
22,21.1557070637
33,63.6308548964
39,21.0872463582
16,15.8241523717
48,77.50585798561387
25,51.2974757202
25,87.66917911267802
27,55.7584659885
11,74.215112069
46,41.223208777
36,47.0078700457
14,67.7471556118
46,50.8172578218
41,50.2968785447
29,35.8569238551
21,53.4787505729
11,28.7921146336
41,50.6028678019
49,70.418305866
43,69.5351055414
37,41.4946032019
48,52.4515505166
18,11.5956166044
20,31.6195523175
38,48.1867518978
26,62.6982503918
49,66.9845755666
38,43.3467160778
12,55.4052841998
12,66.8015532995
15,13.3530939227
15,69.4591834697
49,64.5797438354
25,21.3179574437
32,62.2002249866
12,24.6762168471
32,53.9257986518
17,38.280165104
19,39.9290477759
32,57.714655056
37,81.63091038812506
11,71.1990708752
21,48.7750280986
49,61.0935426919
13,57.0367104648
13,43.945157005
15,11.6367832882
24,31.8739404177
25,46.3188413889
12,41.494904867
19,62.4247874243
27,33.6855921476
34,60.0090046817
31,52.3283455194
14,30.9666387956
16,36.8224572678
17,87.67238943728235
48,13.9441048943
31,10.7455028235
30,12.0840859241
27,81.53264126101021
47,46.7754201761
14,53.7368327322
42,73.0708005837
13,71.5747796915
10,39.5044732589
20,46.319304917
18,45.6999970851
34,36.3599732432
39,48.0502849405
43,48.2841192073
48,14.8650030538
10,47.2160256268
49,88.60098465071242
42,12.6915978639
41,25.6154931687
12,35.0345025785
22,52.8597531424
36,66.7290032146
45,68.8486090307
36,11.7641119332
35,65.020143931
46,64.1885715172
24,15.6366404186
11,14.3759042844
47,54.3593486007
26,45.5483501265
14,58.4470081869
32,23.4535118128
23,69.4248184979
11,37.121360622
23,27.7546584134
33,14.491024273
17,31.4297302612
49,18.4052419771
48,27.8561046181
35,56.6865186267
40,67.2627834842
25,72.6415691324
23,31.7754673118
25,85.32630964668914
17,68.4208993154
18,37.225950323
28,21.9761130172
38,45.8347605364
48,58.3739731013
23,48.4758642155
41,25.4906799843
31,19.1412717882
11,71.9564236392
17,74.2865405506
21,43.7739516544
49,62.3510515398
33,20.2412133852
41,48.8666398958
21,64.3515224857
12,41.8716189763
12,12.5301522035
24,83.71366054600777
26,44.4978208551
40,83.96950096117796
32,46.0653912101
32,35.9622989778
39,44.5320375302
18,76.20831120986787
21,59.0010970437
19,11.0518014209
14,53.3476893285
39,34.1945075193
44,32.0721677149
16,16.9325295289
30,34.528370588
25,36.8224292406
12,52.9451346912
10,80.33784351544925
37,18.5285879335
12,50.5330156918
49,48.3037361087
15,14.7011159033
49,50.3496923784
41,31.5715378661
17,74.6441812517
28,67.5249591861
12,69.8677192667
20,34.8257311692
37,15.7555222237
29,67.7189650894
22,27.0892058801
33,44.3367414393
11,56.2662759797
36,36.3057920148
35,30.5508555271
35,42.1355181241
24,46.1855427724
30,30.4516188683
28,40.0521531028
16,21.8497106399
34,88.80163747719112
39,36.5314239832
15,17.3316814284
49,16.5505290124
5,142.4735360673749
2,69.2956253027
2,75.77426358
1,59.1371949915
1,77.1498669409
1,82.3302274412
2,83.0390693375
2,80.1647951262
4,86.030403376
3,61.5088692753
4,66.020454512
3,60.6599773814
2,56.4790357303
2,38.544909061202496
3,86.9517833078
1,51.7375768078
4,62.7443875367
2,55.3779134665
2,27.60731056040713
1,55.3998439206
3,72.9393367806
1,73.122648567
3,81.7142372239
4,50.3633890376
3,11.614205165268938
1,67.8022354686
2,69.0293579238
3,54.4484763364
4,52.2059887227
1,83.1388993935
3,59.5437330468
1,24.21620985780223
4,84.4123349
4,46.4139489964
1,48.8957035265
2,29.9186221967412
3,87.8656625222
3,55.9493257605
2,77.481070436
2,79.1543760626
4,33.108525402177506
4,44.0711415914
1,26.475594748470538
2,86.0560058451
4,49.5907100268
2,73.0182190853
2,27.571404862100586
4,53.1740875945
2,47.1616028771
3,63.2338550986
4,72.9712204142
4,82.0537486472
1,69.0871954664
2,55.988246969
3,62.9759158763
4,38.112271465851535
2,75.7693034609
1,74.0063683198
3,43.2586603988
4,43.8634752629
4,80.2427249719
1,69.5143690012
3,65.7720985826
3,51.8438089704
2,67.8480460211
4,52.2239346682
2,24.257202560061202
3,77.3460109603
3,61.1654650122
1,49.4598776911
4,71.5844005412
4,46.2802520548
3,64.4679780052
2,82.9704103423
3,31.407186041791665
3,66.0445558704
4,59.4110689293
1,51.8917024259
3,63.3567627411
3,84.3398457157
1,65.3573403154
3,47.5347728808
4,69.2013033151
3,64.8299954968
1,56.9718006633
1,54.6172611395
4,62.9497761571
1,54.013970629
1,50.0513478901
4,54.9716894699
4,63.2077178817
3,34.7692001814935
1,76.610223379
2,58.4035498877
4,65.1388618892
1,55.4500899502
3,74.7777411697
2,16.188260411595294
4,84.9184424882
1,32.130573988786054
3,85.209639263
1,80.541549309
2,63.2451893855
4,31.86705311091176
2,85.8112083485
4,63.24388877
1,62.3614082372
2,36.48938132687856
3,81.9482944142
2,28.14467935810938
4,51.5638605203
2,24.775607338824187
3,68.7149539639
4,42.733675310744815
3,43.2602766869
3,72.5074514272
1,39.104595028733875
1,54.9271175599
1,43.03737651096127
2,53.9458317056
2,60.3184018208
1,71.5211766765
3,42.53475219513287
2,64.1292828225
1,63.0342683189
3,60.2995939384
2,24.750740398188285
1,45.2117550693
2,80.2198728015
4,68.3108842206
4,43.4217980157
4,50.8698448679
1,69.6425177917
4,30.381016772514243
4,61.3339290961
3,54.7772855256
1,63.4614444176
2,29.37984312279111
2,46.0122637213
4,78.0152750671
4,38.90668621417775
1,49.3024132913
1,57.8129688275
2,55.0127808278
4,27.84729638233038
1,81.313865298
2,83.2309631196
2,46.3754227096
3,77.1603960128
4,64.1885173904
4,87.189561843
2,24.905774055876254
2,80.1037170638
1,53.8814948201
3,15.355399874067354
2,83.4480165196
3,55.0363458266
2,44.7067662039
1,83.7749034058
4,73.803932572
3,58.0866335356
2,59.1257890808
4,60.1361444766
2,24.616450689902063
4,50.8707550731
1,83.3220255897
2,87.1429166714
3,79.0427665261
4,84.0064211396
4,12.485282705890455
2,81.8949063217
1,57.4661887643
2,87.37134943
3,21.04377495106126
4,84.569131576
4,37.93564372897515
1,70.6391512284
4,45.7263576765
2,61.3867060599
1,45.4477743508
2,80.3917258007
4,87.4262041033
2,52.2160107816
3,44.1527177795
4,61.4363294665
4,64.8540545027
1,65.0726927235
4,57.2104145516
1,68.1013240905
2,87.0359447284
4,64.3456388701
2,45.1331299123
4,86.5647582676
4,45.9201067507
2,53.336366171
1,59.2801361216
1,87.5175236428
3,61.9830458837
3,80.4207930366
2,15.545184331945789
1,56.7214633173
4,46.307670153
3,68.0423623179
3,86.2692338482
3,76.9716031326
1,27.802300127698764
2,47.5597153596
2,77.5970670375
2,81.4410488382
3,47.1217318239
4,81.9850611146
1,77.0320010118
4,51.6189420155
1,60.1004250087
1,87.8556404762
3,40.41582278429044
2,51.7683181819
2,83.7180704893
4,79.6870941319
4,75.1208718802
1,26.370668548469034
2,64.6956340162
3,81.3957837677
1,56.7277687511
2,72.7500374226
3,87.4991770532
4,85.7948131364
3,36.746645433189336
3,44.0495695173
1,25.75502693849747
4,61.1097266282
3,76.0584870084
2,69.3265071569
3,29.935736414441934
3,80.4576851344
1,50.8858879789
1,45.3573761988
2,85.4948606329
2,73.0372372502
3,69.317862086
3,40.2367153942038
4,55.4881138675
4,11.490247124477712
2,77.512554591
2,45.9308502263
2,65.126159112
1,54.9532279223
2,18.105334591603654
3,71.233097024
3,84.8246492643
3,74.138291838
3,49.9552851185
4,30.354202756393338
3,51.9114823564
1,35.027714964164204
1,51.5496679854
3,44.4173199103
4,72.3202238553
3,76.0321569664
4,72.01824941
2,67.4790754572
3,56.9773972376
1,81.4606599162
4,46.6212828615
1,43.5773930443
3,26.2666311775363
4,73.8384040246
4,44.1209752192
4,79.5470250954
4,81.9703381583
3,79.1822398708
1,65.8967719804
1,87.1811992713
3,63.4282459053
3,76.0706428933
2,28.497688838350854
4,82.0935054781
3,77.0857534579
1,14.840074865815197
2,79.2328206021
4,57.5956819395
4,87.0772983141
4,55.0930574911
2,68.0454025554
1,48.7409095204
3,10.894415760190649
2,59.997536266
4,74.0821391758
2,56.5428475398
2,37.503489817686315
3,51.8522426892
1,87.0312265072
4,60.035896813
1,62.1004793609
4,54.8831162725
4,82.9183018844
1,48.7792104697
1,71.1578350851
3,59.7908033879
1,68.2632663275
2,74.7048755764
3,19.211803338217848
2,84.8436926663
3,62.7801226546
3,43.0714404886
3,71.174808453
2,17.61418856822992
3,56.3858922963
3,17.178184770523558
3,55.8731767614
2,50.5388090882
1,67.9156204592
3,86.2465715099
4,87.4924360938
2,85.8623309038
1,85.6668488549
3,72.7271527055
1,66.5404903641
3,79.7948662669
1,30.777800578963905
4,47.3802581455
4,82.6523201541
3,36.03720159282487
3,53.9622402866
2,53.721813837
4,62.7891094331
1,68.2681167153
4,49.8132927805
3,23.740752563529888
4,66.5128835947
2,33.605364811134095
3,87.8013882224
2,61.5223335972
1,61.8275080501
1,74.624361429
3,82.4397620213
4,60.9866335587
3,81.4840462688
4,32.61151902182392
1,77.6560781734
2,65.0431967214
4,20.823365672744593
4,71.8992450023
4,43.5157306374
4,43.071233411
2,59.8977165354
2,86.9910566212
1,55.5464444293
1,75.3637419544
2,43.2621220743
1,58.6626532278
2,83.1520468417
1,53.9474158525
1,76.6876813611
2,47.6217579823
3,44.638745706
4,72.3596759843
1,71.2354041983
1,41.851514494871125
2,48.4066133234
1,80.4852927301
2,67.3246788233
1,59.6725265771
4,69.5628593284
3,59.8904849967
3,32.40230637520201
3,73.7521821203
3,73.0560136423
3,78.2024121444
3,28.552125724638792
4,58.3537495924
3,71.8735905988
3,40.19874560559272
1,84.086517651
4,53.1209746191
3,83.5864769001
4,67.8383826457
4,50.1876443467
2,56.1116451495
1,35.58952427438686
4,49.2328883836
3,55.0799569632
4,16.28456552586527
4,59.1752110822
3,38.60105409610598
2,47.5733875579
2,61.7895161408
1,82.0260107433
2,67.5725618115
4,74.0135391192
4,62.1907096333
2,35.49501796074294
1,87.7475914264
4,83.001125611
3,71.6781020972
4,20.01653396836234
3,56.8881411624
2,54.8321549505
3,52.0179834412
4,11.489737877850246
1,79.581690663
1,56.1400695614
1,71.7239213725
2,70.9894481496
1,84.2540163979
4,33.196863103224274
1,46.5483253723
2,52.8669637533
2,52.4511203853
3,66.8110582629
4,61.1795894543
1,74.0122392857
4,52.4598693705
4,57.6666007479
1,49.4102631006
2,45.7398300192
1,63.9295965399
2,54.1879319646
1,62.4319199755
1,70.700625105
4,86.6459158727
4,24.983015581259625
3,83.2808642348
1,57.5500002373
1,61.6017506097
1,81.6021714359
3,74.8487552978
2,64.1322905718
1,46.7076842704
3,61.6584430566
2,67.7176249465
1,65.6543219791
2,52.0441935325
3,41.09998922052599
1,80.662535487
3,42.10569506039508
1,53.4883468852
1,70.2961028541
3,58.2578540326
3,30.441169696669473
3,55.9033771438
1,82.5382687052
4,65.3450112992
1,23.762448802244798
4,87.9893809471
4,52.895971656
3,40.833324632224446
1,85.2007711036
4,39.746967487626335
3,47.5700021013
4,11.943606294895293
2,61.0484011009
2,50.9777662441
4,46.3933792201
4,83.767927443
3,80.3512167914
1,71.7735367783
2,53.8987732617
2,84.9198532537
4,32.25325989196968
2,66.3088567182
4,30.975706257518347
2,79.7948665764
2,69.516177133
4,47.3461560256
2,54.648927661
3,67.8279472748
3,60.0590349114
1,43.064291242177994
3,86.1660444316
4,61.1586726362
3,70.1215549789
1,41.975672156625635
3,75.8137705805
1,69.2800651512
1,67.6424876658
1,80.5028134418
1,25.659567441524715
2,78.2110845802
3,59.8397904064
2,68.2752917332
4,62.320582559
4,79.623997863
2,70.5680066658
4,65.0676336365
1,52.8999295376
1,45.0201378609
1,45.9759124363
2,65.5035717185
2,54.7385866247
4,78.5476266205
1,53.9442062873
3,83.9809795342
1,57.1561328711
4,83.2512681423
1,81.6906139495
1,53.3210601075
4,29.00499375946928
2,78.9381325094
1,43.5935538294
3,83.204974699
2,57.5613643816
3,48.4719276606
2,53.3840816854
4,68.2202821322
4,43.6533001954
2,55.0547625859
1,47.0964782236
1,86.8966769428
3,45.9838793486
1,50.892055837
2,58.7127250576
4,59.8955365561
2,74.8327040519
1,57.7354571245
3,21.476984747887002
2,69.2030883516
2,80.3237465687
4,82.5755073397
4,72.9443455764
4,78.0119928195
4,23.918920616246567
2,76.1941397319
2,49.0073989751
2,69.0362946823
4,63.2032847906
2,58.8993739208
3,14.427614592339122
1,68.6505210294
2,46.5581234313
4,49.2395606787
3,85.079137292
1,66.3697266667
3,73.2368351763
3,77.5487215616
3,46.3254944313
4,60.1066750795
3,72.0710334896
1,84.9446989735
4,82.2908887357
3,87.9326445371
2,71.81985401
1,36.155636821140305
3,49.8462464136
1,31.876677633969862
3,83.2117983338
1,87.4259292361
2,72.3005857264
3,62.2252758783
1,67.2386389005
3,84.9553961327
4,72.9033087926
3,85.8850224066
4,69.2202414337
2,61.9705520205
1,75.4850554384
1,75.5331888458
3,43.00380822077655
2,84.73967432
2,81.8233185341
1,75.9372262197
4,32.12586949536771
1,51.5569096831
1,70.8837649288
4,73.5316381364
1,49.6275435375
2,71.3035860402
1,40.803720894066146
4,84.1547335797
4,52.0425972489
3,87.6690109445
4,59.3069281788
2,82.4640396313
1,28.646672198223865
3,75.8855179045
2,68.6384285246
2,83.871728208
1,11.16677227838311
2,59.2140468125
1,59.9734577186
2,16.971880058659124
4,53.1228413865
3,70.5013422431
1,83.9481565758
3,72.8747210443
4,51.1949914502
3,52.9796361393
3,78.0358825169
4,43.823313447707505
1,62.3216081909
1,72.3096233959
1,69.3239133917
4,35.37961929340551
1,85.7060760725
3,42.34226190134636
2,67.1565822663
3,44.4222823589
3,13.307620192545304
4,61.5534024681
2,86.026404596
3,85.8662176692
2,85.2893938692
4,62.8671762863
4,71.2335816796
2,77.9173877866
4,75.6547587219
2,44.6868884959
1,65.2629581676
4,29.188070891292167
3,69.7041064187
4,77.5919474755
1,51.4919654563
3,61.989592513
2,64.3109859546
4,76.2741467744
3,84.6080575261
1,53.3415969607
2,64.4165744749
1,72.5747951023
4,58.4458622828
1,31.556063407484277
2,72.8187610214
4,45.7456651768
2,42.917515879726274
4,77.8512236453
2,81.2036636027
1,57.7771948456
3,71.0890355075
1,43.355792416779884
3,69.4181503718
4,86.1514084709
1,86.4033398755
1,11.420426184543388
2,77.8032525745
3,46.1047134934
3,48.7820149851
3,83.2911676247
1,56.8084217151
3,64.4660857538
1,57.6139745129
2,18.570311789485668
1,82.7814789277
4,48.815047367
4,46.8018048403
3,59.1465401275
2,54.3197040789
1,60.6107864445
1,84.7238850097
1,45.6212854706
4,83.4525398674
3,64.5091848605
1,49.7779779132
1,64.2300956001
4,11.66478321673848
1,52.8927970232
4,65.7308898796
3,75.9934006092
3,69.1427944342
