start_time,trip_id,trip_duration
2013-11-20T08:50:00.000,1002617,411
2013-11-20T08:50:00.000,1002619,575
2013-07-24T10:07:00.000,100262,1871
2013-11-20T08:50:00.000,1002620,574
2013-11-20T08:51:00.000,1002621,738
2013-11-20T08:50:00.000,1002622,426
2013-11-20T08:51:00.000,1002623,216
2013-11-20T08:51:00.000,1002624,790
2013-11-20T08:51:00.000,1002626,704
2013-11-20T08:51:00.000,1002627,414
2013-11-20T08:51:00.000,1002629,305
2013-11-20T08:52:00.000,1002631,162
2013-11-20T08:52:00.000,1002632,392
2013-11-20T08:52:00.000,1002633,1267
2013-11-20T08:52:00.000,1002637,253
2013-11-20T08:52:00.000,1002638,408
2013-11-20T08:52:00.000,1002640,604
2013-11-20T08:53:00.000,1002641,253
2013-11-20T08:53:00.000,1002643,181
2013-11-20T08:53:00.000,1002645,320
2013-11-20T08:53:00.000,1002646,828
2013-11-20T08:53:00.000,1002647,782
2013-11-20T08:53:00.000,1002648,1304
2013-11-20T08:52:00.000,1002649,309
2013-07-24T10:07:00.000,100265,1855
2013-11-20T08:54:00.000,1002650,559
2013-11-20T08:53:00.000,1002651,383
2013-11-20T08:54:00.000,1002653,279
2013-11-20T08:54:00.000,1002654,1595
2013-11-20T08:54:00.000,1002655,353
2013-11-20T08:54:00.000,1002656,459
2013-11-20T08:54:00.000,1002657,549
2013-11-20T08:54:00.000,1002658,910
2013-11-20T08:55:00.000,1002660,873
2013-11-20T08:55:00.000,1002663,501
2013-11-20T08:55:00.000,1002664,294
2013-11-20T08:55:00.000,1002666,399
2013-11-20T08:55:00.000,1002667,362
2013-11-20T08:56:00.000,1002669,374
2013-11-20T08:56:00.000,1002670,487
2013-11-20T08:56:00.000,1002671,410
2013-11-20T08:56:00.000,1002672,634
2013-11-20T08:56:00.000,1002674,275
2013-11-20T08:56:00.000,1002675,996
2013-11-20T08:57:00.000,1002676,496
2013-11-20T08:57:00.000,1002677,337
2013-11-20T08:57:00.000,1002679,638
2013-07-24T10:08:00.000,100268,1092
2013-11-20T08:57:00.000,1002680,536
2013-11-20T08:57:00.000,1002681,1074
2013-11-20T08:57:00.000,1002682,231
2013-11-20T08:57:00.000,1002683,352
2013-11-20T08:57:00.000,1002684,1401
2013-11-20T08:57:00.000,1002685,928
2013-11-20T08:58:00.000,1002687,551
2013-11-20T08:58:00.000,1002688,438
2013-11-20T08:58:00.000,1002689,1275
2013-11-20T08:58:00.000,1002690,630
2013-11-20T08:58:00.000,1002693,1580
2013-11-20T08:58:00.000,1002696,504
2013-11-20T08:58:00.000,1002697,547
2013-11-20T08:58:00.000,1002698,753
2013-11-20T08:59:00.000,1002699,616
2013-06-30T10:58:00.000,10027,424
2013-07-24T10:08:00.000,100270,1666
2013-11-20T08:59:00.000,1002700,1067
2013-11-20T08:59:00.000,1002702,338
2013-11-20T09:00:00.000,1002705,309
2013-11-20T09:00:00.000,1002707,605
2013-11-20T09:00:00.000,1002708,229
2013-11-20T09:00:00.000,1002709,795
2013-11-20T09:00:00.000,1002710,321
2013-11-20T09:00:00.000,1002712,408
2013-11-20T09:00:00.000,1002714,578
2013-11-20T09:00:00.000,1002715,193
2013-11-20T09:00:00.000,1002716,260
2013-11-20T09:00:00.000,1002717,536
2013-11-20T09:01:00.000,1002718,608
2013-11-20T09:01:00.000,1002723,1403
2013-11-20T09:02:00.000,1002725,290
2013-11-20T09:02:00.000,1002726,436
2013-11-20T09:02:00.000,1002727,333
2013-07-24T10:08:00.000,100273,817
2013-11-20T09:02:00.000,1002731,612
2013-11-20T09:02:00.000,1002732,900
2013-11-20T09:02:00.000,1002735,500
2013-11-20T09:02:00.000,1002736,1033
2013-11-20T09:03:00.000,1002742,523
2013-11-20T09:03:00.000,1002744,1227
2013-11-20T09:03:00.000,1002745,399
2013-11-20T09:03:00.000,1002747,907
2013-11-20T09:03:00.000,1002751,661
2013-11-20T09:03:00.000,1002752,352
2013-11-20T09:04:00.000,1002753,398
2013-11-20T09:04:00.000,1002756,565
2013-11-20T09:05:00.000,1002759,545
2013-07-24T10:08:00.000,100276,811
2013-11-20T09:04:00.000,1002760,1145
2013-11-20T09:05:00.000,1002761,620
2013-11-20T09:05:00.000,1002762,940
2013-11-20T09:05:00.000,1002763,586
2013-11-20T09:05:00.000,1002764,922
2013-11-20T09:06:00.000,1002765,787
2013-11-20T09:06:00.000,1002766,366
2013-11-20T09:06:00.000,1002767,910
2013-11-20T09:06:00.000,1002768,510
2013-11-20T09:06:00.000,1002769,227
2013-11-20T09:06:00.000,1002770,263
2013-11-20T09:06:00.000,1002771,486
2013-11-20T09:06:00.000,1002772,1088
2013-11-20T09:07:00.000,1002773,180
2013-11-20T09:07:00.000,1002775,229
2013-11-20T09:08:00.000,1002779,1173
2013-11-20T09:08:00.000,1002780,300
2013-11-20T09:08:00.000,1002782,486
2013-11-20T09:09:00.000,1002783,1157
2013-11-20T09:09:00.000,1002784,880
2013-11-20T09:10:00.000,1002785,318
2013-11-20T09:10:00.000,1002786,840
2013-11-20T09:10:00.000,1002787,280
2013-11-20T09:10:00.000,1002788,534
2013-11-20T09:10:00.000,1002791,972
2013-11-20T09:10:00.000,1002792,509
2013-11-20T09:11:00.000,1002793,1012
2013-11-20T09:11:00.000,1002794,803
2013-11-20T09:11:00.000,1002798,517
2013-11-20T09:12:00.000,1002799,249
2013-06-30T10:58:00.000,10028,605
2013-11-20T09:12:00.000,1002801,365
2013-11-20T09:12:00.000,1002804,340
2013-11-20T09:12:00.000,1002805,1260
2013-11-20T09:12:00.000,1002806,834
2013-11-20T09:12:00.000,1002808,226
2013-11-20T09:08:00.000,1002811,880
2013-11-20T09:13:00.000,1002812,139
2013-11-20T09:13:00.000,1002813,370
2013-11-20T09:13:00.000,1002814,346
2013-11-20T09:14:00.000,1002816,224
2013-11-20T09:14:00.000,1002817,479
2013-11-20T09:14:00.000,1002818,361
2013-11-20T09:14:00.000,1002819,245
2013-11-20T09:15:00.000,1002820,194
2013-11-20T09:15:00.000,1002821,722
2013-11-20T09:15:00.000,1002822,364
2013-11-20T09:16:00.000,1002824,685
2013-11-20T09:16:00.000,1002826,788
2013-11-20T09:16:00.000,1002827,261
2013-11-20T09:17:00.000,1002832,708
2013-11-20T09:17:00.000,1002833,229
2013-11-20T09:17:00.000,1002834,665
2013-11-20T09:18:00.000,1002835,554
2013-11-20T09:18:00.000,1002836,808
2013-11-20T09:18:00.000,1002837,1175
2013-11-20T09:18:00.000,1002838,240
2013-11-20T09:19:00.000,1002839,610
2013-11-20T09:19:00.000,1002841,705
2013-11-20T09:19:00.000,1002843,689
2013-11-20T09:19:00.000,1002844,641
2013-11-20T09:19:00.000,1002845,196
2013-11-20T09:19:00.000,1002846,452
2013-11-20T09:20:00.000,1002849,556
2013-11-20T09:20:00.000,1002851,376
2013-11-20T09:17:00.000,1002852,516
2013-11-20T09:20:00.000,1002853,396
2013-11-20T09:20:00.000,1002855,886
2013-11-20T09:21:00.000,1002858,28663
2013-11-20T09:21:00.000,1002859,904
2013-11-20T09:21:00.000,1002860,385
2013-11-20T09:21:00.000,1002861,645
2013-11-20T09:22:00.000,1002863,249
2013-11-20T09:22:00.000,1002864,632
2013-11-20T09:22:00.000,1002866,1370
2013-11-20T09:23:00.000,1002868,804
2013-11-20T09:23:00.000,1002869,1253
2013-07-24T10:10:00.000,100287,390
2013-11-20T09:23:00.000,1002871,271
2013-11-20T09:23:00.000,1002872,1861
2013-11-20T09:23:00.000,1002873,329
2013-11-20T09:24:00.000,1002874,534
2013-11-20T09:24:00.000,1002876,472
2013-11-20T09:25:00.000,1002877,1066
2013-11-20T09:24:00.000,1002878,875
2013-11-20T09:25:00.000,1002879,392
2013-11-20T09:25:00.000,1002880,269
2013-11-20T09:26:00.000,1002881,454
2013-11-20T09:26:00.000,1002882,349
2013-11-20T09:26:00.000,1002883,271
2013-11-20T09:26:00.000,1002884,1157
2013-11-20T09:26:00.000,1002885,428
2013-11-20T09:26:00.000,1002886,649
2013-11-20T09:27:00.000,1002887,365
2013-11-20T09:27:00.000,1002888,1253
2013-11-20T09:27:00.000,1002890,435
2013-11-20T09:27:00.000,1002895,335
2013-11-20T09:28:00.000,1002897,266
2013-11-20T09:29:00.000,1002899,867
2013-11-20T09:29:00.000,1002900,435
2013-11-20T09:29:00.000,1002902,266
2013-11-20T09:30:00.000,1002903,336
2013-11-20T09:31:00.000,1002905,2099
2013-11-20T09:31:00.000,1002906,918
2013-11-20T09:32:00.000,1002909,711
2013-11-20T09:32:00.000,1002911,392
2013-11-20T09:32:00.000,1002913,1860
2013-11-20T09:29:00.000,1002916,602
2013-11-20T09:33:00.000,1002917,313
2013-11-20T09:33:00.000,1002920,460
2013-11-20T09:33:00.000,1002922,380
2013-11-20T09:33:00.000,1002924,550
2013-11-20T09:34:00.000,1002927,411
2013-11-20T09:34:00.000,1002928,702
2013-11-20T09:34:00.000,1002929,881
2013-07-24T10:10:00.000,100293,11084
2013-11-20T09:35:00.000,1002931,665
2013-11-20T09:35:00.000,1002932,433
2013-11-20T09:36:00.000,1002934,601
2013-11-20T09:36:00.000,1002935,249
2013-11-20T09:36:00.000,1002936,284
2013-11-20T09:37:00.000,1002937,192
2013-11-20T09:37:00.000,1002939,270
2013-11-20T09:37:00.000,1002940,802
2013-11-20T09:37:00.000,1002942,276
2013-11-20T09:37:00.000,1002943,399
2013-11-20T09:33:00.000,1002947,744
2013-11-20T09:38:00.000,1002949,363
2013-11-20T09:39:00.000,1002951,1391
2013-11-20T09:40:00.000,1002952,761
2013-11-20T09:37:00.000,1002953,991
2013-11-20T09:41:00.000,1002954,453
2013-11-20T09:41:00.000,1002955,306
2013-11-20T09:41:00.000,1002956,426
2013-11-20T09:42:00.000,1002957,328
2013-11-20T09:42:00.000,1002958,913
2013-07-24T10:10:00.000,100296,967
2013-11-20T09:43:00.000,1002960,1306
2013-11-20T09:43:00.000,1002961,476
2013-11-20T09:43:00.000,1002962,992
2013-11-20T09:44:00.000,1002963,561
2013-11-20T09:44:00.000,1002965,408
2013-11-20T09:44:00.000,1002967,1293
2013-11-20T09:44:00.000,1002968,864
2013-11-20T09:44:00.000,1002969,1216
2013-11-20T09:45:00.000,1002970,612
2013-11-20T09:45:00.000,1002972,336
2013-11-20T09:45:00.000,1002974,295
2013-11-20T09:45:00.000,1002975,245
2013-11-20T09:46:00.000,1002978,344
2013-11-20T09:46:00.000,1002979,1060
2013-07-24T10:11:00.000,100298,958
2013-11-20T09:46:00.000,1002980,1097
2013-11-20T09:46:00.000,1002981,714
2013-11-20T09:46:00.000,1002982,565
2013-11-20T09:46:00.000,1002983,379
2013-11-20T09:47:00.000,1002984,1070
2013-11-20T09:47:00.000,1002985,686
2013-11-20T09:47:00.000,1002986,779
2013-11-20T09:48:00.000,1002988,878
2013-11-20T09:49:00.000,1002989,171
2013-11-20T09:50:00.000,1002994,332
2013-11-20T09:50:00.000,1002995,816
2013-11-20T09:51:00.000,1002998,306
2013-11-20T09:52:00.000,1002999,349
2013-06-30T10:59:00.000,10030,1654
2013-07-24T10:11:00.000,100300,684
2013-11-20T09:53:00.000,1003000,317
2013-11-20T09:54:00.000,1003001,149
2013-11-20T09:54:00.000,1003002,389
2013-11-20T09:55:00.000,1003003,576
2013-11-20T09:56:00.000,1003005,113
2013-11-20T09:56:00.000,1003006,622
2013-11-20T09:57:00.000,1003008,639
2013-11-20T09:57:00.000,1003011,808
2013-11-20T09:57:00.000,1003012,1136
2013-11-20T09:58:00.000,1003014,672
2013-11-20T09:58:00.000,1003016,631
2013-11-20T09:59:00.000,1003020,757
2013-11-20T10:00:00.000,1003023,550
2013-11-20T10:01:00.000,1003026,122
2013-11-20T10:02:00.000,1003030,869
2013-11-20T10:04:00.000,1003033,498
2013-11-20T10:04:00.000,1003034,249
2013-11-20T10:04:00.000,1003035,885
2013-11-20T10:04:00.000,1003036,229
2013-11-20T10:05:00.000,1003037,547
2013-11-20T10:05:00.000,1003041,396
2013-11-20T10:06:00.000,1003045,461
2013-11-20T10:07:00.000,1003047,226
2013-11-20T10:09:00.000,1003052,562
2013-11-20T10:09:00.000,1003053,1365
2013-11-20T10:10:00.000,1003056,142
2013-11-20T10:10:00.000,1003057,570
2013-11-20T10:10:00.000,1003058,240
2013-11-20T10:10:00.000,1003059,788
2013-11-20T10:11:00.000,1003060,299
2013-11-20T10:12:00.000,1003061,1207
2013-11-20T10:12:00.000,1003069,326
2013-11-20T10:14:00.000,1003073,1855
2013-11-20T10:14:00.000,1003074,991
2013-11-20T10:14:00.000,1003075,1561
2013-11-20T10:14:00.000,1003076,1844
2013-11-20T10:14:00.000,1003077,111
2013-11-20T10:15:00.000,1003080,507
2013-11-20T10:15:00.000,1003081,155
2013-11-20T10:16:00.000,1003082,509
2013-11-20T10:16:00.000,1003083,235
2013-11-20T10:19:00.000,1003091,154
2013-11-20T10:19:00.000,1003092,574
2013-11-20T10:21:00.000,1003093,165
2013-11-20T10:21:00.000,1003095,1375
2013-11-20T10:21:00.000,1003097,353
2013-11-20T10:21:00.000,1003098,500
2013-11-20T10:22:00.000,1003099,179
2013-06-30T10:59:00.000,10031,1630
2013-11-20T10:22:00.000,1003101,246
2013-11-20T10:23:00.000,1003106,380
2013-11-20T10:24:00.000,1003110,150
2013-11-20T10:24:00.000,1003111,540
2013-11-20T10:25:00.000,1003113,647
2013-11-20T10:25:00.000,1003115,371
2013-11-20T10:26:00.000,1003117,1376
2013-11-20T10:26:00.000,1003121,353
2013-11-20T10:26:00.000,1003124,736
2013-11-20T10:26:00.000,1003125,618
2013-11-20T10:26:00.000,1003126,1331
2013-11-20T10:27:00.000,1003127,437
2013-11-20T10:28:00.000,1003137,1329
2013-11-20T10:29:00.000,1003138,975
2013-11-20T10:30:00.000,1003141,157
2013-11-20T10:31:00.000,1003143,478
2013-11-20T10:33:00.000,1003152,534
2013-11-20T10:35:00.000,1003155,164
2013-11-20T10:36:00.000,1003157,207
2013-07-24T10:12:00.000,100316,131
2013-11-20T10:36:00.000,1003160,227
2013-11-20T10:36:00.000,1003161,564
2013-11-20T10:37:00.000,1003165,583
2013-11-20T10:37:00.000,1003167,100
2013-11-20T10:38:00.000,1003169,1817
2013-11-20T10:40:00.000,1003172,459
2013-11-20T10:40:00.000,1003173,647
2013-11-20T10:40:00.000,1003174,275
2013-11-20T10:40:00.000,1003175,419
2013-11-20T10:41:00.000,1003176,541
2013-11-20T10:41:00.000,1003178,215
2013-11-20T10:42:00.000,1003179,1015
2013-11-20T10:42:00.000,1003180,220
2013-11-20T10:41:00.000,1003181,432
2013-11-20T10:42:00.000,1003182,483
2013-11-20T10:43:00.000,1003184,721
2013-11-20T10:43:00.000,1003185,976
2013-11-20T10:43:00.000,1003186,305
2013-11-20T10:44:00.000,1003187,507
2013-11-20T10:45:00.000,1003189,471
2013-11-20T10:45:00.000,1003190,495
2013-11-20T10:46:00.000,1003191,618
2013-11-20T10:46:00.000,1003192,703
2013-11-20T10:47:00.000,1003194,1151
2013-11-20T10:49:00.000,1003196,324
2013-11-20T10:49:00.000,1003197,1270
2013-11-20T10:49:00.000,1003198,790
2013-11-20T10:49:00.000,1003202,161
2013-11-20T10:50:00.000,1003205,409
2013-11-20T10:50:00.000,1003208,195
2013-11-20T10:50:00.000,1003209,248
2013-11-20T10:50:00.000,1003210,579
2013-11-20T10:50:00.000,1003212,620
2013-11-20T10:51:00.000,1003213,853
2013-11-20T10:51:00.000,1003216,4069
2013-07-24T10:14:00.000,100322,551
2013-11-20T10:51:00.000,1003222,867
2013-11-20T10:52:00.000,1003223,315
2013-11-20T10:52:00.000,1003228,251
2013-07-24T10:12:00.000,100323,888
2013-11-20T10:53:00.000,1003232,1046
2013-11-20T10:53:00.000,1003233,398
2013-11-20T10:53:00.000,1003234,349
2013-11-20T10:53:00.000,1003238,427
2013-11-20T10:54:00.000,1003239,478
2013-07-24T10:15:00.000,100324,710
2013-11-20T10:55:00.000,1003243,739
2013-11-20T10:56:00.000,1003244,363
2013-11-20T10:56:00.000,1003245,579
2013-11-20T10:57:00.000,1003246,878
2013-11-20T10:57:00.000,1003247,518
2013-07-24T10:15:00.000,100325,1563
2013-11-20T11:00:00.000,1003253,419
2013-11-20T11:00:00.000,1003254,240
2013-11-20T11:00:00.000,1003256,1519
2013-11-20T11:00:00.000,1003257,378
2013-11-20T11:00:00.000,1003259,1265
2013-11-20T11:01:00.000,1003260,544
2013-11-20T11:03:00.000,1003268,483
2013-11-20T11:00:00.000,1003269,1098
2013-07-24T10:16:00.000,100327,419
2013-11-20T11:03:00.000,1003270,798
2013-11-20T11:04:00.000,1003272,590
2013-11-20T11:05:00.000,1003273,229
2013-07-24T10:16:00.000,100328,660
2013-11-20T11:06:00.000,1003282,342
2013-11-20T11:07:00.000,1003283,89
2013-11-20T11:07:00.000,1003288,1772
2013-11-20T11:07:00.000,1003289,873
2013-11-20T11:08:00.000,1003290,856
2013-11-20T11:07:00.000,1003291,562
2013-11-20T11:08:00.000,1003292,363
2013-11-20T11:08:00.000,1003293,1186
2013-11-20T11:08:00.000,1003295,343
2013-11-20T11:09:00.000,1003297,305
2013-11-20T11:09:00.000,1003298,391
2013-11-20T11:09:00.000,1003299,410
2013-06-30T11:00:00.000,10033,1681
2013-11-20T11:09:00.000,1003300,1812
2013-11-20T11:10:00.000,1003301,353
2013-11-20T11:10:00.000,1003302,1731
2013-11-20T11:11:00.000,1003303,272
2013-11-20T11:11:00.000,1003304,495
2013-11-20T11:13:00.000,1003309,1238
2013-11-20T11:13:00.000,1003310,424
2013-11-20T11:13:00.000,1003311,661
2013-11-20T11:14:00.000,1003314,665
2013-11-20T11:14:00.000,1003315,355
2013-11-20T11:15:00.000,1003316,195
2013-11-20T11:15:00.000,1003317,902
2013-11-20T11:15:00.000,1003318,530
2013-11-20T11:17:00.000,1003320,225
2013-11-20T11:18:00.000,1003321,425
2013-11-20T11:19:00.000,1003322,1042
2013-11-20T11:19:00.000,1003323,156
2013-11-20T11:20:00.000,1003326,997
2013-11-20T11:20:00.000,1003327,161
2013-11-20T11:21:00.000,1003328,224
2013-11-20T11:21:00.000,1003329,1936
2013-11-20T11:21:00.000,1003330,1318
2013-11-20T11:21:00.000,1003331,365
2013-11-20T11:23:00.000,1003334,1591
2013-11-20T11:23:00.000,1003335,96
2013-11-20T11:23:00.000,1003336,1039
2013-11-20T11:24:00.000,1003337,429
2013-11-20T11:24:00.000,1003338,240
2013-11-20T11:24:00.000,1003341,8383
2013-11-20T11:25:00.000,1003343,219
2013-11-20T11:26:00.000,1003344,101
2013-11-20T11:25:00.000,1003345,602
2013-11-20T11:26:00.000,1003346,589
2013-11-20T11:27:00.000,1003347,540
2013-11-20T11:27:00.000,1003348,351
2013-11-20T11:27:00.000,1003349,489
2013-11-20T11:27:00.000,1003351,1158
2013-11-20T11:27:00.000,1003352,120
2013-11-20T11:28:00.000,1003354,142
2013-11-20T11:28:00.000,1003355,434
2013-11-20T11:28:00.000,1003356,1225
2013-11-20T11:28:00.000,1003357,511
2013-11-20T11:29:00.000,1003358,543
2013-07-24T10:17:00.000,100336,240
2013-11-20T11:29:00.000,1003360,263
2013-11-20T11:29:00.000,1003361,157
2013-11-20T11:29:00.000,1003362,307
2013-11-20T11:32:00.000,1003363,393
2013-11-20T11:32:00.000,1003364,528
2013-11-20T11:32:00.000,1003365,413
2013-11-20T11:33:00.000,1003367,307
2013-11-20T11:33:00.000,1003368,1357
2013-07-24T10:17:00.000,100337,1010
2013-11-20T11:34:00.000,1003373,745
2013-11-20T11:34:00.000,1003374,849
2013-11-20T11:34:00.000,1003375,1082
2013-11-20T11:35:00.000,1003376,450
2013-11-20T11:35:00.000,1003377,994
2013-11-20T11:35:00.000,1003378,791
2013-11-20T11:35:00.000,1003379,752
2013-11-20T11:35:00.000,1003380,1454
2013-11-20T11:36:00.000,1003381,272
2013-11-20T11:36:00.000,1003383,223
2013-11-20T11:37:00.000,1003385,697
2013-11-20T11:37:00.000,1003386,427
2013-11-20T11:38:00.000,1003387,667
2013-11-20T11:39:00.000,1003391,721
2013-11-20T11:36:00.000,1003393,213
2013-11-20T11:40:00.000,1003395,559
2013-11-20T11:41:00.000,1003397,588
2013-06-30T11:00:00.000,10034,2561
2013-11-20T11:41:00.000,1003400,602
2013-11-20T11:42:00.000,1003404,338
2013-11-20T11:42:00.000,1003406,632
2013-11-20T11:44:00.000,1003412,1326
2013-11-20T11:42:00.000,1003413,998
2013-11-20T11:45:00.000,1003415,481
2013-11-20T11:45:00.000,1003416,698
2013-11-20T11:45:00.000,1003417,413
2013-11-20T11:45:00.000,1003418,422
2013-11-20T11:45:00.000,1003420,727
2013-11-20T11:45:00.000,1003421,279
2013-11-20T11:45:00.000,1003422,472
2013-11-20T11:46:00.000,1003423,326
2013-11-20T11:46:00.000,1003424,199
2013-11-20T11:47:00.000,1003426,675
2013-07-24T10:19:00.000,100343,417
2013-11-20T11:49:00.000,1003431,442
2013-11-20T11:49:00.000,1003432,269
2013-11-20T11:49:00.000,1003436,175
2013-11-20T11:49:00.000,1003437,322
2013-11-20T11:50:00.000,1003438,309
2013-11-20T11:50:00.000,1003439,589
2013-11-20T11:50:00.000,1003441,859
2013-11-20T11:51:00.000,1003443,557
2013-11-20T11:51:00.000,1003445,515
2013-11-20T11:51:00.000,1003446,1923
2013-11-20T11:52:00.000,1003447,205
2013-11-20T11:52:00.000,1003448,956
2013-11-20T11:52:00.000,1003450,261
2013-11-20T11:52:00.000,1003451,968
2013-11-20T11:52:00.000,1003452,122
2013-11-20T11:53:00.000,1003454,173
2013-11-20T11:53:00.000,1003455,222
2013-11-20T12:00:00.000,1003489,398
2013-11-20T11:53:00.000,1003457,743
2013-11-20T11:53:00.000,1003459,266
2013-07-24T10:20:00.000,100346,306
2013-11-20T11:53:00.000,1003460,321
2013-11-20T11:54:00.000,1003462,2681
2013-11-20T11:54:00.000,1003463,363
2013-11-20T11:54:00.000,1003464,396
2013-11-20T11:54:00.000,1003465,328
2013-11-20T11:54:00.000,1003466,10071
2013-11-20T11:55:00.000,1003467,273
2013-11-20T11:55:00.000,1003469,10038
2013-11-20T11:55:00.000,1003470,1038
2013-11-20T11:56:00.000,1003473,295
2013-11-20T11:56:00.000,1003474,313
2013-11-20T11:54:00.000,1003475,448
2013-11-20T11:52:00.000,1003476,246
2013-11-20T11:56:00.000,1003477,1593
2013-11-20T11:57:00.000,1003478,176
2013-11-20T11:57:00.000,1003479,445
2013-07-24T10:21:00.000,100348,450
2013-11-20T11:54:00.000,1003480,226
2013-11-20T11:58:00.000,1003481,403
2013-11-20T11:56:00.000,1003482,352
2013-11-20T11:58:00.000,1003483,215
2013-11-20T11:59:00.000,1003486,633
2013-11-20T11:59:00.000,1003487,98
2013-11-20T11:59:00.000,1003488,898
2013-11-20T12:00:00.000,1003491,370
2013-11-20T12:00:00.000,1003492,1290
2013-11-20T12:00:00.000,1003493,688
2013-11-20T12:01:00.000,1003494,861
2013-11-20T11:59:00.000,1003495,407
2013-11-20T12:02:00.000,1003497,242
2013-11-20T12:02:00.000,1003498,281
2013-11-20T12:02:00.000,1003499,357
2013-06-30T11:01:00.000,10035,1838
2013-11-20T12:03:00.000,1003500,1409
2013-11-20T12:03:00.000,1003501,126
2013-11-20T12:03:00.000,1003503,555
2013-11-20T12:03:00.000,1003504,455
2013-11-20T12:04:00.000,1003507,277
2013-11-20T12:05:00.000,1003511,333
2013-11-20T12:05:00.000,1003512,409
2013-11-20T12:06:00.000,1003514,491
2013-11-20T12:06:00.000,1003515,267
2013-11-20T12:07:00.000,1003518,310
2013-11-20T12:07:00.000,1003520,232
2013-11-20T12:07:00.000,1003521,601
2013-11-20T12:08:00.000,1003522,1236
2013-11-20T12:08:00.000,1003523,221
2013-11-20T12:08:00.000,1003526,580
2013-11-20T12:08:00.000,1003527,169
2013-11-20T12:09:00.000,1003528,415
2013-11-20T12:09:00.000,1003529,508
2013-11-20T12:09:00.000,1003530,667
2013-11-20T12:10:00.000,1003531,199
2013-11-20T12:10:00.000,1003532,592
2013-11-20T12:10:00.000,1003537,938
2013-11-20T12:10:00.000,1003538,1024
2013-11-20T12:11:00.000,1003543,869
2013-11-20T12:11:00.000,1003545,359
2013-11-20T12:12:00.000,1003548,446
2013-07-24T10:22:00.000,100355,712
2013-11-20T12:12:00.000,1003550,419
2013-11-20T12:12:00.000,1003552,381
2013-11-20T12:12:00.000,1003553,348
2013-11-20T12:12:00.000,1003554,788
2013-11-20T12:13:00.000,1003556,912
2013-11-20T12:14:00.000,1003557,548
2013-11-20T12:14:00.000,1003558,354
2013-11-20T12:15:00.000,1003559,366
2013-11-20T12:15:00.000,1003560,1428
2013-11-20T12:15:00.000,1003562,985
2013-11-20T12:16:00.000,1003566,587
2013-11-20T12:16:00.000,1003568,469
2013-07-24T10:23:00.000,100357,474
2013-11-20T12:17:00.000,1003571,543
2013-11-20T12:17:00.000,1003572,187
2013-11-20T12:18:00.000,1003575,1067
2013-11-20T12:18:00.000,1003576,611
2013-11-20T12:18:00.000,1003577,634
2013-11-20T12:18:00.000,1003579,866
2013-07-24T10:23:00.000,100358,10478
2013-11-20T12:20:00.000,1003582,147
2013-11-20T12:20:00.000,1003583,220
2013-11-20T12:20:00.000,1003585,842
2013-11-20T12:21:00.000,1003586,1019
2013-11-20T12:21:00.000,1003587,1366
2013-11-20T12:21:00.000,1003588,273
2013-07-24T10:23:00.000,100359,808
2013-11-20T12:22:00.000,1003590,333
2013-11-20T12:22:00.000,1003592,1150
2013-11-20T12:22:00.000,1003593,607
2013-11-20T12:23:00.000,1003594,74
2013-11-20T12:23:00.000,1003595,84
2013-11-20T12:24:00.000,1003597,408
2013-06-30T11:01:00.000,10036,2823
2013-11-20T12:24:00.000,1003600,501
2013-11-20T12:25:00.000,1003601,143
2013-11-20T12:25:00.000,1003602,353
2013-11-20T12:25:00.000,1003603,277
2013-11-20T12:25:00.000,1003604,548
2013-11-20T12:25:00.000,1003607,492
2013-11-20T12:26:00.000,1003609,401
2013-11-20T12:28:00.000,1003618,1300
2013-11-20T12:28:00.000,1003619,232
2013-11-20T12:29:00.000,1003622,644
2013-11-20T12:30:00.000,1003625,869
2013-11-20T12:30:00.000,1003626,552
2013-11-20T12:31:00.000,1003628,438
2013-07-24T10:24:00.000,100363,737
2013-11-20T12:31:00.000,1003630,519
2013-11-20T12:31:00.000,1003631,850
2013-11-20T12:30:00.000,1003632,221
2013-11-20T12:32:00.000,1003633,744
2013-11-20T12:31:00.000,1003634,275
2013-11-20T12:32:00.000,1003635,304
2013-11-20T12:33:00.000,1003636,1787
2013-11-20T12:33:00.000,1003637,1792
2013-11-20T12:33:00.000,1003638,1801
2013-11-20T12:33:00.000,1003639,365
2013-07-24T10:24:00.000,100364,390
2013-11-20T12:33:00.000,1003640,1015
2013-11-20T12:33:00.000,1003641,119
2013-11-20T12:34:00.000,1003642,761
2013-11-20T12:34:00.000,1003643,1387
2013-11-20T12:34:00.000,1003645,421
2013-11-20T12:35:00.000,1003648,277
2013-11-20T12:35:00.000,1003649,296
2013-07-24T10:23:00.000,100365,677
2013-11-20T12:36:00.000,1003650,238
2013-11-20T12:36:00.000,1003651,367
2013-11-20T12:37:00.000,1003652,271
2013-11-20T12:37:00.000,1003653,1154
2013-11-20T12:37:00.000,1003654,633
2013-11-20T12:37:00.000,1003656,860
2013-11-20T12:37:00.000,1003657,475
2013-11-20T12:38:00.000,1003658,608
2013-07-24T10:26:00.000,100366,1091
2013-11-20T12:38:00.000,1003660,664
2013-11-20T12:38:00.000,1003662,506
2013-11-20T12:38:00.000,1003665,330
2013-11-20T12:38:00.000,1003667,666
2013-11-20T12:39:00.000,1003668,286
2013-11-20T12:39:00.000,1003669,917
2013-07-24T10:26:00.000,100367,1142
